9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-2.38419e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-4.76837e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.19209e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.90735e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.38419e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	0	-2.6226e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	0	-1.19209e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.43051e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.38419e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	-2.38419e-07	-2.86102e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	0	-1.90735e-06	1.19209e-06	0	-1.19209e-06
9.53674e-07	0.00014925	0	-2.38419e-06	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.6226e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-07	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.43051e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	1.43051e-06	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-4.76837e-07	1.43051e-06	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.43051e-06	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-07	1.43051e-06	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.43051e-06	4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.43051e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	1.43051e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	1.43051e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.43051e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	0	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.19209e-06	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	7.15256e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.19209e-06	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.19209e-06	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.19209e-06	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.19209e-06	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-9.53674e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.90735e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	7.15256e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	-2.38419e-07	-2.6226e-06	9.53674e-07	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	-2.38419e-07	-1.66893e-06	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.6226e-06	1.90735e-06	7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.38419e-06	1.90735e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	0	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.66893e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.43051e-06	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.43051e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.90735e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	0	9.53674e-07	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.19209e-06	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.90735e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	7.15256e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	1.19209e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-4.76837e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	0	-4.76837e-07	1.43051e-06	4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-1.43051e-06	1.43051e-06	2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-1.90735e-06	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.6226e-06	1.19209e-06	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.38419e-06	1.19209e-06	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	0	-2.6226e-06	9.53674e-07	-7.15256e-07	-1.19209e-06
9.53674e-07	0.00014925	-2.38419e-07	-1.66893e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-1.90735e-06	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.14577e-06	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	1.19209e-06	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	1.19209e-06	0	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-4.76837e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-4.76837e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-2.38419e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-7.15256e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
9.53674e-07	0.00014925	2.38419e-07	-7.15256e-07	9.53674e-07	0	-1.19209e-06
9.53674e-07	0.00014925	4.76837e-07	-9.53674e-07	9.53674e-07	-2.38419e-07	-1.19209e-06
